state,district,enrolment_bin,demo_stress_ratio,expected_demo_ratio,demo_deviation,high_stress_flag,total_update_ratio
Bihar,Araria,High Enrolment,16.153659802734037,11.5686710962939,1.396328037012736,False,38.51185326181
Bihar,Arwal,Medium Enrolment,9.190423162583519,19.2464046021093,0.4775137669908643,False,23.469376391982184
Bihar,Aurangabad,High Enrolment,18.94811320754717,11.5686710962939,1.637881572553076,False,42.13826650943396
Bihar,Aurangabad(BH),Low Enrolment,7.0,16.6,0.4216867469879518,False,10.0
Bihar,Aurangabad(bh),Low Enrolment,9.151515151515152,16.6,0.5512960934647682,False,12.787878787878787
Bihar,Banka,High Enrolment,13.615930774351009,11.5686710962939,1.1769658468994735,False,31.867983137341913
Bihar,Begusarai,High Enrolment,19.182906392147473,11.5686710962939,1.6581771780418966,False,48.674168063203254
Bihar,Bhabua,Low Enrolment,4.857142857142857,16.6,0.2925989672977624,False,5.857142857142857
Bihar,Bhagalpur,High Enrolment,7.702500786410821,11.5686710962939,0.6658068781018736,False,17.365602390688895
Bihar,Bhojpur,High Enrolment,20.194934418815016,11.5686710962939,1.7456572367490504,False,38.10040705563094
Bihar,Buxar,Medium Enrolment,22.633157894736843,19.2464046021093,1.175968102232267,False,47.08210526315789
Bihar,Darbhanga,High Enrolment,17.14675831320825,11.5686710962939,1.4821718216797888,False,49.33828720044585
Bihar,East Champaran,High Enrolment,9.142126789366053,11.5686710962939,0.7902486563296621,False,20.414110429447852
Bihar,Gaya,High Enrolment,8.14522572912505,11.5686710962939,0.7040761779228408,False,18.664069782927154
Bihar,Gopalganj,High Enrolment,7.176739283204498,11.5686710962939,0.62035986877556,False,17.22651674865308
Bihar,Jamui,High Enrolment,7.337058399423215,11.5686710962939,0.6342179095897791,False,19.113734679163663
Bihar,Jehanabad,Medium Enrolment,15.00105207785376,19.2464046021093,0.7794210081299926,False,31.14992109416097
Bihar,Kaimur (Bhabua),High Enrolment,8.646938310949237,11.5686710962939,0.7474443900232708,False,23.436148417937627
Bihar,Katihar,High Enrolment,18.39937054828557,11.5686710962939,1.5904480640114258,False,47.85655126718569
Bihar,Khagaria,High Enrolment,18.335388409371145,11.5686710962939,1.5849174254115503,False,45.3127825729552
Bihar,Kishanganj,High Enrolment,37.62028301886792,11.5686710962939,3.2519105008456703,True,80.68003144654088
Bihar,Lakhisarai,High Enrolment,7.877968877968878,11.5686710962939,0.6809744016745914,False,18.96177996177996
Bihar,Madhepura,High Enrolment,19.28042135851798,11.5686710962939,1.6666064060455994,False,54.40791863421722
Bihar,Madhubani,High Enrolment,8.612105907560453,11.5686710962939,0.7444334648185649,False,23.736685032139576
Bihar,Monghyr,Low Enrolment,6.9411764705882355,16.6,0.4181431608788093,False,10.058823529411764
Bihar,Munger,High Enrolment,11.492537313432836,11.5686710962939,0.9934189690218219,False,25.388059701492537
Bihar,Muzaffarpur,High Enrolment,7.078830517271207,11.5686710962939,0.6118966005990919,False,17.05616746439075
Bihar,Nalanda,High Enrolment,13.83460376815763,11.5686710962939,1.1958680174241998,False,27.681001006759672
Bihar,Nawada,High Enrolment,6.734872611464968,11.5686710962939,0.5821647581996284,False,16.391985138004248
Bihar,Pashchim Champaran,High Enrolment,0.03103171168943562,11.5686710962939,0.0026823920769410443,False,0.043889472708165914
Bihar,Patna,High Enrolment,11.152013927356176,11.5686710962939,0.9639840077162188,False,25.009416791960117
Bihar,Purba Champaran,Low Enrolment,9.581395348837209,16.6,0.5771924908938076,False,12.604651162790697
Bihar,Purnea,Low Enrolment,14.797872340425531,16.6,0.8914380927967187,False,57.712765957446805
Bihar,Purnia,High Enrolment,9.696727272727273,11.5686710962939,0.8381885172475587,False,33.276363636363634
Bihar,Rohtas,High Enrolment,26.961227786752826,11.5686710962939,2.3305380161935827,True,63.78311793214863
Bihar,Saharsa,High Enrolment,8.190507046816784,11.5686710962939,0.7079903109563437,False,23.957719099303418
Bihar,Samastipur,High Enrolment,19.47477421364061,11.5686710962939,1.6834063352254423,False,45.6820305200872
Bihar,Samstipur,Low Enrolment,6.344827586206897,16.6,0.38221852928957206,False,10.206896551724139
Bihar,Saran,High Enrolment,10.69297881179892,11.5686710962939,0.9243048508159668,False,23.1587037806398
Bihar,Sheikhpura,Medium Enrolment,16.15494393476045,19.2464046021093,0.8393746400296477,False,49.184505606523956
Bihar,Sheikpura,Low Enrolment,8.0,16.6,0.48192771084337344,False,15.333333333333334
Bihar,Sheohar,Medium Enrolment,20.568627450980394,19.2464046021093,1.0686997325581622,False,50.04139433551198
Bihar,Sitamarhi,High Enrolment,3.4193672963666204,11.5686710962939,0.29557131220214544,False,8.29298748109291
Bihar,Siwan,High Enrolment,11.553966189856958,11.5686710962939,0.9987289027136702,False,28.05006501950585
Bihar,Supaul,High Enrolment,22.65510340226818,11.5686710962939,1.9583151092890774,False,53.17945296864576
Bihar,Vaishali,High Enrolment,16.12846517917512,11.5686710962939,1.394150204887576,False,39.59178498985801
Bihar,West Champaran,High Enrolment,7.560308871604104,11.5686710962939,0.6535157589557627,False,15.227708262879045
Chandigarh,Chandigarh,Medium Enrolment,76.32170978627671,19.2464046021093,3.9655047976031987,True,150.99437570303712
Chandigarh,Rupnagar,Low Enrolment,12.0,16.6,0.7228915662650601,False,20.0
Chhattisgarh,Balod,Medium Enrolment,82.44339622641509,19.2464046021093,4.28357388981523,True,202.15471698113208
Chhattisgarh,Baloda Bazar,Medium Enrolment,41.1434554973822,19.2464046021093,2.1377216341421557,False,98.46858638743456
Chhattisgarh,Balrampur,High Enrolment,13.464057971014492,11.5686710962939,1.1638379083426265,False,24.691014492753624
Chhattisgarh,Bastar,Medium Enrolment,43.279398762157385,19.2464046021093,2.2487004537675674,True,106.16534040671972
Chhattisgarh,Bemetara,Medium Enrolment,45.13661814109742,19.2464046021093,2.3451974056572986,True,144.28779395296752
Chhattisgarh,Bijapur,High Enrolment,1.9302556465624225,11.5686710962939,0.16685197724920997,False,7.253909158600149
Chhattisgarh,Bilaspur,High Enrolment,26.949927078269326,11.5686710962939,2.3295611789761153,True,62.63028682547399
Chhattisgarh,Dakshin Bastar Dantewada,Low Enrolment,13.421052631578947,16.6,0.8084971464806594,False,107.0657894736842
Chhattisgarh,Dantewada,Low Enrolment,6.082125603864735,16.6,0.3663931086665502,False,80.31400966183575
Chhattisgarh,Dhamtari,Medium Enrolment,50.014263074484944,19.2464046021093,2.59862889243239,True,161.18066561014263
Chhattisgarh,Durg,Medium Enrolment,28.255308130502332,19.2464046021093,1.4680824140736242,False,101.73640600725012
Chhattisgarh,Gariyaband,Medium Enrolment,27.025540275049117,19.2464046021093,1.4041864355323417,False,103.53831041257368
Chhattisgarh,Gaurela-pendra-marwahi,Low Enrolment,46.34146341463415,16.6,2.791654422568322,True,94.17073170731707
Chhattisgarh,Janjgir - Champa,Low Enrolment,9.2,16.6,0.5542168674698794,False,16.4
Chhattisgarh,Janjgir Champa,Low Enrolment,11.88888888888889,16.6,0.71619812583668,False,21.88888888888889
Chhattisgarh,Janjgir-champa,Medium Enrolment,50.21948051948052,19.2464046021093,2.609291530428324,True,138.3077922077922
Chhattisgarh,Jashpur,Medium Enrolment,62.05486284289277,19.2464046021093,3.2242314409254336,True,135.1134663341646
Chhattisgarh,Kabeerdham,Low Enrolment,77.16666666666667,16.6,4.64859437751004,True,166.65555555555557
Chhattisgarh,Kanker,Medium Enrolment,31.16860465116279,19.2464046021093,1.6194507647286436,False,109.15116279069767
Chhattisgarh,Kawardha,Medium Enrolment,64.58620689655173,19.2464046021093,3.3557543983811624,True,129.0
Chhattisgarh,Khairagarh Chhuikhadan Gandai,Low Enrolment,51.75714285714286,16.6,3.1179001721170394,True,65.22857142857143
Chhattisgarh,Kondagaon,Medium Enrolment,52.79840546697039,19.2464046021093,2.7432866843703354,True,103.00911161731207
Chhattisgarh,Korba,Medium Enrolment,54.36976942783945,19.2464046021093,2.8249312301104186,True,122.3800170794193
Chhattisgarh,Koriya,Medium Enrolment,36.916666666666664,19.2464046021093,1.918107170137159,False,126.35984848484848
Chhattisgarh,Mahasamund,Medium Enrolment,104.40111420612813,19.2464046021093,5.42444764954626,True,178.25255338904364
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,Low Enrolment,22.022222222222222,16.6,1.326639892904953,False,24.066666666666666
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,Low Enrolment,30.75,16.6,1.8524096385542168,False,37.75
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Low Enrolment,161.60526315789474,16.6,9.735256816740646,True,216.68421052631578
Chhattisgarh,Mungeli,Medium Enrolment,56.60786397449522,19.2464046021093,2.9412176011456865,True,121.394261424017
Chhattisgarh,Narayanpur,Low Enrolment,65.43867924528301,16.6,3.9420891111616267,True,152.02830188679246
Chhattisgarh,Raigarh,High Enrolment,18.900329791132283,11.5686710962939,1.6337511572255805,False,66.02198607548553
Chhattisgarh,Raipur,High Enrolment,40.38673390224981,11.5686710962939,3.4910434885808077,True,97.11830876648565
Chhattisgarh,Rajnandgaon,Medium Enrolment,92.07369255150554,19.2464046021093,4.783942479387281,True,188.73930269413628
Chhattisgarh,Sakti,Low Enrolment,31.40764331210191,16.6,1.8920267055483078,False,54.17834394904459
Chhattisgarh,Sarangarh-Bilaigarh,Low Enrolment,107.9090909090909,16.6,6.500547645125958,True,125.06060606060606
Chhattisgarh,Sukma,Medium Enrolment,5.12755905511811,19.2464046021093,0.2664164638083186,False,23.134645669291338
Chhattisgarh,Surajpur,Medium Enrolment,30.337979094076655,19.2464046021093,1.5762933244556117,False,89.83042973286875
Chhattisgarh,Surguja,Medium Enrolment,73.98655913978494,19.2464046021093,3.84417560938506,True,128.22401433691758
Chhattisgarh,Uttar Bastar Kanker,Low Enrolment,29.575342465753426,16.6,1.7816471364911701,False,135.86301369863014
Dadra & Nagar Haveli,Dadra & Nagar Haveli,Low Enrolment,9.636363636363637,16.6,0.5805038335158816,False,46.72727272727273
Dadra and Nagar Haveli,Dadra and Nagar Haveli,Low Enrolment,14.866141732283465,16.6,0.8955507067640641,False,100.35039370078741
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Low Enrolment,26.96551724137931,16.6,1.624428749480681,False,89.03448275862068
Dadra and Nagar Haveli and Daman and Diu,Daman,Low Enrolment,70.0,16.6,4.216867469879518,True,101.46666666666667
Dadra and Nagar Haveli and Daman and Diu,Diu,Low Enrolment,23.181818181818183,16.6,1.3964950711938664,False,24.90909090909091
Daman & Diu,Daman,Low Enrolment,84.5,16.6,5.090361445783132,True,668.5
Daman & Diu,Diu,Low Enrolment,23.75,16.6,1.4307228915662649,False,174.75
Daman and Diu,Daman,Low Enrolment,44.285714285714285,16.6,2.6678141135972457,True,270.5
Daman and Diu,Diu,Low Enrolment,11.444444444444445,16.6,0.6894243641231592,False,133.27777777777777
Delhi,Central Delhi,High Enrolment,16.076301978199435,11.5686710962939,1.3896411994416182,False,34.56075898264029
Delhi,East Delhi,High Enrolment,23.685287289611143,11.5686710962939,2.047364566981153,False,38.802959953569356
Delhi,Najafgarh,Low Enrolment,7.3076923076923075,16.6,0.44022242817423535,False,62.23076923076923
Delhi,New Delhi,Medium Enrolment,1.9569536423841059,19.2464046021093,0.10167892044468578,False,4.45430463576159
Delhi,North Delhi,High Enrolment,31.642078792958927,11.5686710962939,2.735152424127234,True,52.79044425817268
Delhi,North East,Medium Enrolment,13.396190476190476,19.2464046021093,0.6960360001328417,False,91.61714285714285
Delhi,North East Delhi,High Enrolment,15.151439299123904,11.5686710962939,1.3096957440494412,False,29.97246558197747
Delhi,North West Delhi,High Enrolment,35.14325177584846,11.5686710962939,3.037795048655747,True,71.71875822152066
Delhi,Shahdara,Medium Enrolment,17.182909604519775,19.2464046021093,0.8927854297854999,False,22.12358757062147
Delhi,South Delhi,High Enrolment,28.817665205390487,11.5686710962939,2.4910091198480364,True,59.97613248904043
Delhi,South East Delhi,Low Enrolment,22.043478260869566,16.6,1.3279203771608172,False,44.0
Delhi,South West Delhi,High Enrolment,30.13574660633484,11.5686710962939,2.604944539912543,True,56.08403361344538
Delhi,West Delhi,High Enrolment,13.841427086941462,11.5686710962939,1.1964578275006585,False,24.28514028403187
Goa,North Goa,Medium Enrolment,24.260303687635574,19.2464046021093,1.2605109468070093,False,88.0412147505423
Goa,South Goa,Low Enrolment,29.887820512820515,16.6,1.8004711152301514,False,110.33333333333333
Gujarat,Ahmadabad,High Enrolment,0.5832505792783846,11.5686710962939,0.05041638528951116,False,2.526150281363787
Gujarat,Ahmedabad,High Enrolment,24.63081841432225,11.5686710962939,2.129096610086261,False,68.873273657289
Gujarat,Amreli,Medium Enrolment,8.94331983805668,19.2464046021093,0.46467483267376297,False,38.61538461538461
Gujarat,Anand,High Enrolment,7.811107624725447,11.5686710962939,0.6751948914191006,False,38.32977721995607
Gujarat,Arvalli,Medium Enrolment,3.8141176470588234,19.2464046021093,0.19817299521183385,False,23.283921568627452
Gujarat,Banas Kantha,High Enrolment,0.014966961229201497,11.5686710962939,0.0012937493947767487,False,0.04139797786800414
Gujarat,Banaskantha,High Enrolment,5.2852330761708135,11.5686710962939,0.45685740671320263,False,18.791155058133217
Gujarat,Bharuch,Medium Enrolment,20.34554678692221,19.2464046021093,1.0571089617794094,False,56.27001127395716
Gujarat,Bhavnagar,High Enrolment,6.805505899177691,11.5686710962939,0.5882703244418349,False,28.61762602788702
Gujarat,Botad,Medium Enrolment,2.256316031235645,19.2464046021093,0.11723311849052395,False,8.69039963252182
Gujarat,Chhotaudepur,High Enrolment,1.9846970643347908,11.5686710962939,0.17155791255666364,False,11.205496564647095
Gujarat,Dahod,High Enrolment,3.838734687548457,11.5686710962939,0.33182157705029935,False,19.350131803380368
Gujarat,Devbhumi Dwarka,Medium Enrolment,2.596732026143791,19.2464046021093,0.13492036979515662,False,16.680392156862744
Gujarat,Dohad,High Enrolment,0.2587537091988131,11.5686710962939,0.022366761665625238,False,1.3860958033064859
Gujarat,Gandhinagar,High Enrolment,15.86367969494757,11.5686710962939,1.371262054466187,False,37.07721639656816
Gujarat,Gir Somnath,High Enrolment,1.8552984165651645,11.5686710962939,0.1603726479145493,False,9.094031668696712
Gujarat,Jamnagar,High Enrolment,9.641894113778362,11.5686710962939,0.8334487196949706,False,32.363367313383755
Gujarat,Junagadh,Medium Enrolment,11.714145383104126,19.2464046021093,0.6086407110978183,False,53.77357563850688
Gujarat,Kachchh,High Enrolment,10.249892008639309,11.5686710962939,0.8860042716507802,False,33.277969762419005
Gujarat,Kheda,High Enrolment,10.570958083832336,11.5686710962939,0.9137573361575482,False,40.487125748503
Gujarat,Mahesana,High Enrolment,10.54864864864865,11.5686710962939,0.9118289007306967,False,36.103903903903905
Gujarat,Mahisagar,Medium Enrolment,3.253090909090909,19.2464046021093,0.16902330468176835,False,22.131636363636364
Gujarat,Morbi,High Enrolment,2.3902056192120544,11.5686710962939,0.20661021471841937,False,6.720922932035787
Gujarat,Narmada,Medium Enrolment,23.089935760171308,19.2464046021093,1.1997012552485142,False,96.48179871520342
Gujarat,Navsari,Medium Enrolment,14.995419847328245,19.2464046021093,0.779128370068913,False,43.92900763358779
Gujarat,Panch Mahals,Medium Enrolment,0.1544172234595397,19.2464046021093,0.00802317246529341,False,0.2798812175204157
